"HOG","z_obs","orb_count","non_orb_count","n_perm_valid","orb_p","non_orb_p","orb_q","non_orb_q"
"N5.HOG0016453",-1.65984164487312,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0016460",0.700650429687114,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0016467",-2.40372660818833,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0016476",2.61058497760538,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0016545",1.32226511687356,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0016573",-0.684701132280144,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0016596",-0.0874051002084106,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0016610",1.14307107250295,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0016643",0.378541766130252,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0016649",0.482845377378223,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0016655",2.33796856884406,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0016662",-1.08584878788546,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0016671",2.2455076881998,0,9,9,0.1,1,0.924216435365664,1
"N5.HOG0016680",-0.199538022616023,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0016683",-2.73104353635191,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0016685",2.74831171706028,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0016686",0.573182050144439,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0016690",-2.59360890169454,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0016702",-1.34595070055813,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0016709",0.530355477405982,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0016747",0.0202745794670432,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0016841",0.124553751179146,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0016847",1.68779625926904,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0016850",3.39674788183888,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0016851",-2.7865277944427,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0016855",-0.127304934907718,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0016882",0.446565764936868,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0016884",2.28550959794482,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0016897",-0.362454676435774,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0016898",0.000486333741602395,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0016901",-0.964275475495702,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0016908",-1.71454572659121,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0016909",-0.997220110146074,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0016910",-0.569850057795344,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0016911",-2.1198059419213,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0016918",-0.609426028443537,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0016926",1.39834535738156,0,9,9,0.1,1,0.924216435365664,1
"N5.HOG0016930",0.979385346613364,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0016939",NA,0,0,0,NA,NA,NA,NA
"N5.HOG0016941",-0.472868620205372,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0016942",-1.54633000704872,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0016943",1.26213354061017,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0016950",0.60160833462019,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0016952",-0.157628398157789,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0016955",1.93491506822605,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0016996",-0.159643376069298,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0016998",0.159118183187491,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0017002",-0.923166924375371,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017020",-0.807057722621043,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0017086",-1.28545961879344,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017098",0.90090540419758,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0017099",-0.717474624757054,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017104",1.1269075097967,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017138",0.698971901507673,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0017151",1.92975967695874,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0017157",2.31032911933771,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0017158",1.00834271853159,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0017167",-0.72693911847936,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0017172",1.8382561809366,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0017176",-0.93771929583742,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017226",0.610637194016657,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0017252",-1.35339859249881,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0017260",1.21174387047827,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0017289",-0.503847653326036,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0017290",-1.12657524078128,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0017299",0.959543792228556,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0017303",0.77354542051352,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0017304",-0.299366766170504,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0017305",1.45101775864478,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0017307",NA,0,0,0,NA,NA,NA,NA
"N5.HOG0017308",-1.6673254091773,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0017312",3.19823515687013,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0017313",1.76006642811213,0,6,6,0.142857142857143,1,0.924216435365664,1
"N5.HOG0017316",0.748256736624986,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0017330",-0.23829077231367,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0017341",-0.149751559104061,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017344",-0.0904472554111946,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0017346",1.09702374672348,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0017349",2.63902406923857,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0017350",-1.80769670980961,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0017352",-1.20004805711822,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0017355",-0.181548154953634,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0017356",2.98449532109346,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0017357",0.933388036432056,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0017364",0.018966560910327,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017369",-0.80430437472949,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017371",4.87078210513408,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0017382",-0.862725989014611,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0017389",1.21790641641823,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0017417",0.408347384070071,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0017462",-0.262952341581884,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017463",-0.21945926804404,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017472",-0.885951973642453,7,2,9,0.8,0.3,0.951321949262116,1
"N5.HOG0017473",-0.122384350928915,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0017487",0.673107096479008,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0017488",0.694685207639251,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0017499",-0.0369028607553581,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017537",0.28499455442729,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0017543",-1.4053263379476,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0017600",-1.22568616602997,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0017603",1.15582953769976,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0017635",0.148064055211249,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0017640",-0.687468755366096,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0017648",1.82896296105464,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0017650",1.16623470428174,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0017651",-0.406399671765328,9,0,9,1,0.1,1,1
"N5.HOG0017655",-0.286715084481558,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0017658",2.57058282365619,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0017659",NA,0,0,0,NA,NA,NA,NA
"N5.HOG0017663",2.66847325683663,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0017664",1.39304941054617,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0017665",0.039905790196561,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0017694",-0.0981539307088013,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0017741",-0.0771509518395679,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017746",0.271540973572406,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0017772",0.335815529215356,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0017793",-0.611508552908095,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017803",0.333694665204493,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0017809",1.26572880750818,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0017815",0.440245782305036,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0017816",-1.30209129986512,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017817",-1.96100084860982,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0017818",0.999546396159806,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0017821",-0.775853875311265,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0017822",0.423019672695551,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0017823",1.56645928298582,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0017829",-0.113597821694505,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0017831",0.743421783247253,2,7,9,0.3,0.8,0.936464361187368,1
"N5.HOG0017841",0.906489572151931,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0017846",0.387926667022393,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0017848",0.195395983624817,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0017850",1.84297264396727,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0017851",0.982114388069634,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0017854",1.63556769901251,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0017857",0.874668531207261,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0017864",-0.826217632851661,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017866",0.75779500012791,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0017867",1.68958564756953,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0017870",1.09696549741211,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0017874",0.190449594613127,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0017875",-2.35833400374893,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017877",0.604627533291634,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0017878",-0.227688833665684,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0017881",1.14677123925066,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0017882",-0.990896888061442,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0017883",-0.711310331846616,7,2,9,0.8,0.3,0.951321949262116,1
"N5.HOG0017885",1.24964679600369,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0017886",-0.163735514595029,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0017959",-0.977171074089425,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0017960",1.10580713444597,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0017964",-0.0062482594448866,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0017972",-0.595336893797255,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017973",-0.693317364775874,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017974",-1.06691312897673,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0017975",0.0218764609172891,6,4,10,0.636363636363636,0.454545454545455,0.936493425878901,1
"N5.HOG0017976",2.43106217492263,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0017982",2.87745047499097,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0017983",0.0807327843519349,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0017985",2.14988896049351,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0018001",1.05969678426706,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0018006",-1.23999816594376,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0018023",2.56473422974847,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0018027",0.350599418298512,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0018034",-2.25193370909177,10,0,10,1,0.0909090909090909,1,1
"N5.HOG0018035",1.34032779847219,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0018036",0.0237848208312295,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0018040",1.58483862651161,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0018042",-0.861976151206753,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0018044",1.75871463077102,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0018049",-0.824205503452975,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0018093",3.10636745832163,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0018094",-1.84504153133366,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0018095",1.99383509424828,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0018145",2.5432883346549,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0018156",0.342280488091788,4,6,10,0.454545454545455,0.636363636363636,0.936493425878901,1
"N5.HOG0018157",0.235526426409265,3,5,8,0.444444444444444,0.666666666666667,0.936493425878901,1
"N5.HOG0018196",0.891388676114162,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0018200",NA,0,0,0,NA,NA,NA,NA
"N5.HOG0018213",0.209140970854624,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0018294",0.832240267014836,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0018306",1.41523885084329,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0018307",0.503955978867478,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0018331",0.324592891142447,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0018400",2.56992897741313,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0018434",-0.860775835885695,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0018458",-1.26137106700062,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0018465",0.992082021035363,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0018469",1.19139699645982,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0018470",-2.06464927440507,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0018471",0.903088667560842,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0018472",-0.467197037426966,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0018473",-3.13641009721635,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0018474",1.91653041507226,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0018477",2.86459716646171,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0018484",-0.700950076155716,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0018485",-0.873140470899003,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0018489",2.86513349236406,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0018513",0.402878789909001,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
"N5.HOG0018516",3.13184455709257,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0018526",-0.888311057523284,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0018536",-1.27694957769157,8,2,10,0.818181818181818,0.272727272727273,0.951321949262116,1
"N5.HOG0018538",1.16922915483573,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0018539",3.41461011242896,0,10,10,0.0909090909090909,1,0.904057352043929,1
"N5.HOG0018542",0.227644949027842,1,9,10,0.181818181818182,0.909090909090909,0.924216435365664,1
"N5.HOG0018543",0.235058433496022,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0018546",1.81123740887785,2,8,10,0.272727272727273,0.818181818181818,0.928729988770207,1
"N5.HOG0018547",-1.7328222105017,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0018561",-1.40702146610006,9,1,10,0.909090909090909,0.181818181818182,0.962433119260841,1
"N5.HOG0018563",-0.192633623891204,5,5,10,0.545454545454545,0.545454545454545,0.936493425878901,1
"N5.HOG0018564",-0.412251924744097,7,3,10,0.727272727272727,0.363636363636364,0.94024330996738,1
"N5.HOG0018585",0.400032274844063,3,7,10,0.363636363636364,0.727272727272727,0.936464361187368,1
