HOG,error,coef_.Intercept._Estimate,coef_.Intercept._StdErr,coef_.Intercept._z.value,coef_.Intercept._p.value,coef_orb_weavingTRUE_Estimate,coef_orb_weavingTRUE_StdErr,coef_orb_weavingTRUE_z.value,coef_orb_weavingTRUE_p.value,qvalue
N5.HOG0033141,,0.166069493290856,0.303424048487634,0.547318164524537,0.584160166623784,-0.638947642364254,0.2098776770852,-3.04438114256845,0.0023315954130662,0.013086385308342
N5.HOG0066916,,0.239289782932177,0.149424186992618,1.60141264776631,0.109285553258919,-0.236039803041457,0.0775497168799625,-3.04372230535435,0.0023367072551851,0.0130944937554382
N5.HOG0069801,,0.235980211943018,0.362525553328871,0.650934009412972,0.515089086353395,-1.21457201936107,0.399045896008732,-3.04369004044209,0.0023369578583384,0.0130944937554382
N5.HOG0063468,,-0.501108782696735,0.360896459701748,-1.3885112176242,0.164981431325608,-1.12859343850905,0.37095549477649,-3.04239579788152,0.0023470306211288,0.013120996312556
N5.HOG0031506,,0.389855151272912,0.159602655008907,2.44266081445297,0.0145794324865843,-0.254691053522974,0.0837568779073817,-3.04083747969464,0.0023592113612647,0.013145877745283
N5.HOG0072335,,0.245426717113258,0.298172791543369,0.823102322123047,0.410449808404979,-0.615850829353354,0.202512486135018,-3.04105115248428,0.0023575377506777,0.013145877745283
N5.HOG0054986,,-0.0102159046436533,0.29582525756615,-0.0345335781254883,0.972451666836706,-0.606643219438645,0.19946713495442,-3.0413191605588,0.0023554400911706,0.013145877745283
N5.HOG0065054,,0.12637202153467,0.216492375713988,0.583725043978556,0.559405315046964,-0.372383846391379,0.122613483008594,-3.03705463097626,0.0023890215317853,0.01326965919114
N5.HOG0067203,,0.103346182537987,0.100882938119256,1.02441685843664,0.305638422573487,-0.151596873863769,0.0499881386953523,-3.03265690262366,0.0024241103989009,0.0134247933733809
N5.HOG0055808,,0.0068013964664865,0.280102276762922,0.0242818321403478,0.980627804710773,-0.545752959033546,0.180128834084416,-3.0297923250743,0.0024472194943692,0.0134979328995489
N5.HOG0060885,,-0.159430262613393,0.353064039943778,-0.45156188276433,0.651584635017172,-0.955801422700325,0.315625809082854,-3.02827397251731,0.0024595499183951,0.0135452060849952
N5.HOG0029662,,0.259848920102116,0.249852890501119,1.0400076604315,0.298336341685557,-0.45342327797804,0.149903703449887,-3.02476368190343,0.0024882746603403,0.0136679893669938
N5.HOG0068607,,0.0652082808359804,0.133114052985483,0.489867744039706,0.624227489456713,-0.205179462917868,0.0678730220499873,-3.02298994093348,0.0025029056281776,0.0137394810319334
N5.HOG0059743,,0.344189670030436,0.172172260056067,1.9991006095776,0.0455974691989236,-0.276787956320929,0.0915836782585297,-3.02224109780337,0.0025091061662302,0.0137557575188755
N5.HOG0065879,,0.147869580296913,0.164585595272524,0.898435735229853,0.368953292174709,-0.261983532321799,0.0867544525016808,-3.01982808682613,0.0025291819887191,0.0138390518868326
N5.HOG0060435,,0.394319852002244,0.138135941374476,2.85457823705181,0.0043094015940436,-0.213276776197867,0.0707555626165021,-3.01427574470485,0.0025759356722915,0.0140316706376132
N5.HOG0047322,,-0.089704662739092,0.352388964271422,-0.254561498327735,0.799061799532805,-0.92762239611373,0.307881973950774,-3.01291557998794,0.0025875088591991,0.0140856887500256
N5.HOG0059730,,-0.241860033796786,0.3638054413019,-0.664805982371444,0.506174595803346,-1.10393603958242,0.366622683897137,-3.01109584340981,0.0026030667442881,0.0141432179397516
N5.HOG0065116,,0.0814356803820703,0.2927204640143,0.278202894547516,0.780856613011929,-0.583564656066439,0.193838438124298,-3.0105724216176,0.0026075575641292,0.0141585708586177
N5.HOG0046771,,0.402896078607714,0.205470292302256,1.96084832553329,0.0498967188045968,-0.343395554485036,0.114102242731234,-3.00954254942998,0.0026164142793591,0.0141975950844215
N5.HOG0066082,,0.160704618174539,0.112268553581195,1.43143037875084,0.152306907066984,-0.168868162492078,0.0561279413494024,-3.00862918596739,0.0026242920420898,0.0142312607775967
N5.HOG0063602,,0.169754021203246,0.32476891597829,0.522691713558553,0.601188805670384,-0.72110279420801,0.239910000723957,-3.00572211259221,0.0026495101152876,0.014331455909758
N5.HOG0049685,,0.29546654505125,0.366604780546163,0.805953879300395,0.420269442713767,-1.17503834412826,0.391062876764561,-3.00472996529325,0.0026581672931481,0.0143600136827737
N5.HOG0055404,,0.230583190197719,0.175550072900872,1.31348957244764,0.189018032351217,-0.281340571393345,0.0936456141425114,-3.00431124265144,0.0026618286925485,0.0143706633529281
N5.HOG0057045,,-0.344817222399486,0.340052049687839,-1.0140130686347,0.310576516417388,-0.811206991094457,0.270229346848545,-3.00192040781238,0.0026828231005427,0.0144564716890786
N5.HOG0024596,,0.0704105942788902,0.106200015739078,0.662999847870844,0.507330651509172,-0.158493206152199,0.0528085484466436,-3.00127935370798,0.002688477996562,0.0144686053607987
N5.HOG0020612,,0.0320765131233889,0.356140049282548,0.0900671328259984,0.928233867241963,-0.951663897314277,0.317306228746608,-2.99919702513703,0.0027069219676747,0.0145586511040241
N5.HOG0070249,,-0.0394433250151583,0.357472308554522,-0.110339525807332,0.912140111560757,-0.96663172270793,0.322392478846005,-2.99830729974831,0.0027148377973279,0.0145735710128047
N5.HOG0071299,,-0.528117115790485,0.367633997062062,-1.43652959196081,0.150851702119855,-1.17390317288502,0.391806404918502,-2.99613063530496,0.0027342926856456,0.0146502604533547
N5.HOG0066099,,0.25174200216637,0.177387782249623,1.4191620131544,0.155851787884456,-0.283937960711482,0.0947798292955343,-2.99576357988714,0.0027375859260165,0.0146586688228675
N5.HOG0048967,,-0.12892662116869,0.317192638138139,-0.406461580966901,0.684403480289043,-0.677863763745247,0.22631253010961,-2.99525511652818,0.0027421538725213,0.0146646589907604
N5.HOG0066086,,0.229170578839878,0.108362475888166,2.11485181527589,0.0344425790522392,-0.161660708654488,0.0539719919190254,-2.99527037832936,0.0027420166618468,0.0146646589907604
N5.HOG0064516,,-0.131139144408841,0.294732267515678,-0.444943288748881,0.656360738110495,-0.584922201238857,0.195377495545097,-2.99380540019178,0.0027552161278292,0.0147252529570177
N5.HOG0034682,,0.828657153287653,0.24007862974061,3.45160730958422,0.0005572581131054,-0.420821090976037,0.140678267825115,-2.99137242362966,0.0027772655659847,0.0148337726292573
N5.HOG0064557,,0.273132969696966,0.113241571757398,2.41194965292525,0.0158674724833343,-0.169292067460125,0.056626996118056,-2.9895999976263,0.0027934299500839,0.0148920460159919
N5.HOG0043967,,0.598589327097099,0.139243106791922,4.29887942669652,1.71663823524811e-05,-0.212780503206644,0.0713026157707267,-2.98418930226681,0.002843308017782,0.0151389678011479
N5.HOG0005089,,-0.313278382056284,0.30525429332488,-1.02628657125181,0.30475652518598,-0.620625748576914,0.208104420318163,-2.9822804706794,0.0028610975686004,0.0152241538816144
N5.HOG0058075,,-0.0538976002247416,0.302932063698277,-0.177919760512457,0.858785991795832,-0.611207464485999,0.204993727805162,-2.9815910517366,0.0028675476160841,0.0152353031746817
N5.HOG0067462,,0.154076336532043,0.0903779935282483,1.7047992604957,0.0882318695025572,-0.132256386183554,0.044353965664612,-2.98183903517505,0.002865226012073,0.0152353031746817
N5.HOG0051006,,0.236832295054315,0.285834516723443,0.828564365735649,0.407350958935159,-0.548389341331027,0.184188284267078,-2.97733020052376,0.0029077065941804,0.0153945413784732
N5.HOG0067756,,-0.130486599343106,0.278716083849699,-0.468170324226687,0.639662792110158,-0.525047980439391,0.176419606501421,-2.97613168315939,0.0029190948895954,0.015436165986375
N5.HOG0034014,,0.322406383771613,0.175549437267693,1.8365560652865,0.0662754582489668,-0.277960507083588,0.0934481804701309,-2.97448816750834,0.0029347777413626,0.0155094516832742
N5.HOG0036450,,-0.226093128382591,0.365242154279828,-0.619022546366244,0.535901505986749,-1.03248705906829,0.347468857532529,-2.97145207890073,0.0029639512571741,0.0156441794364955
N5.HOG0070280,,-0.507375439669017,0.355927954210286,-1.42550039598535,0.154012605725396,-0.91312076577085,0.307323678691402,-2.97120212037991,0.0029663648375751,0.0156472059472699
N5.HOG0008375,,0.883972667168233,0.360307285229123,2.4533854945678,0.0141518587273869,-0.959626228805336,0.32310419746101,-2.9700209293045,0.0029777946067253,0.0156783185472037
N5.HOG0060564,,0.65342091901121,0.174561898536605,3.74320469981707,0.0001816880973617,-0.275463876156942,0.0927785369047735,-2.96904742569582,0.0029872448820137,0.0157183422566757
N5.HOG0060563,,0.297014594911826,0.148405046931626,2.00137799254676,0.0453516704991685,-0.22741792804987,0.0766343439863377,-2.96757192950479,0.0030016204169325,0.0157842162607121
N5.HOG0035413,,0.660374123399691,0.208242200182538,3.17118299182793,0.0015181947267665,-0.342858641818242,0.115599979005548,-2.9659057446869,0.0030179296539859,0.0158503747760431
N5.HOG0063145,,-0.0228427806295566,0.278614706822421,-0.0819869880168089,0.934657060677312,-0.521386908140971,0.175864728852145,-2.96470424481375,0.0030297404993708,0.0158927733241013
N5.HOG0069764,,0.0415771167573813,0.220847119372842,0.188261983563341,0.850671285175582,-0.370294834964906,0.124900291221074,-2.96472355144059,0.0030295503807734,0.0158927733241013
N5.HOG0069165,,-0.0094710626237348,0.232161285450777,-0.0407951851461595,0.967459177862015,-0.395984549097881,0.133663622091219,-2.96254540242551,0.0030510680893095,0.0159849267912311
N5.HOG0018471,,-0.0235929686147891,0.370088527191471,-0.0637495271572764,0.949169667949232,-1.45967313963166,0.492892572557884,-2.9614427583208,0.0030620140541547,0.0160126757765422
N5.HOG0073114,,-0.423194909224209,0.336740600475436,-1.25673859530663,0.208848307573492,-0.759281963399368,0.25655034972781,-2.95958264802577,0.0030805605913457,0.0160898733830763
N5.HOG0041799,,-0.310216766444025,0.344980803390706,-0.899229068385844,0.368530660077729,-0.809951820576235,0.273866346000219,-2.95747116213975,0.0031017376096947,0.0161706831184596
N5.HOG0040497,,0.0977094456649674,0.356432932661084,0.274131363046284,0.783983672451218,-0.901082516682505,0.304756812276007,-2.95672641393305,0.0031092386250261,0.0161967378761272
N5.HOG0027137,,0.42850078058466,0.227107877211882,1.88677198627015,0.0591910005624263,-0.383131800766056,0.129585403348359,-2.95659689182815,0.0031105448433002,0.0161967378761272
N5.HOG0032644,,0.0627284527620167,0.124506898682783,0.503815077121433,0.614391331706567,-0.185569048580215,0.062802922626325,-2.95478364413618,0.0031288838819716,0.016242497940235
N5.HOG0053198,,0.390048892510253,0.330396100272628,1.180549323035,0.237781805531062,-0.719633042254336,0.243777813876172,-2.95200383829793,0.0031571900632449,0.0163296240315396
N5.HOG0052604,,0.309633089656577,0.230747195992985,1.34187151581244,0.179637658876883,-0.390734152445603,0.132361547526929,-2.95202163880796,0.0031570080642012,0.0163296240315396
N5.HOG0032562,,0.36336284454492,0.320642362737111,1.13323405380104,0.257115977047458,-0.669704019104963,0.227285932196683,-2.94652648596585,0.0032136489601104,0.0165751101303061
N5.HOG0065672,,0.129375304248055,0.150279306588563,0.860898996574831,0.389293674368457,-0.228658277222537,0.0776580494270596,-2.94442467856863,0.0032355569143079,0.016653912261692
N5.HOG0030922,,-0.156920960829762,0.310112187327257,-0.506013524273928,0.612847155539159,-0.623949433177615,0.211971887372112,-2.94354803796356,0.0032447346283815,0.0166910478367714
N5.HOG0035025,,0.44148063700301,0.29151964320847,1.51441128338409,0.12992155926286,-0.55624892450414,0.188993344742463,-2.94321964226904,0.003248178766651,0.0166986625908705
N5.HOG0010394,,0.168652096346594,0.234498157365921,0.719204356405332,0.47201501561769,-0.39571826323834,0.13498379921957,-2.93159820308991,0.0033722272968358,0.0172737258712101
N5.HOG0052406,,0.0090227961265629,0.285966322571604,0.0315519535497182,0.974829359805625,-0.534104311620916,0.182264450544835,-2.93038115784149,0.0033854646171246,0.0173206637788831
N5.HOG0060098,,0.43486549309721,0.201333814127942,2.15992278783764,0.0307786473464352,-0.322922170547175,0.110298278502532,-2.92771723123278,0.0034146043542156,0.0174382710453339
N5.HOG0032153,,0.184971119071224,0.204192903798147,0.905864580162277,0.365007533879854,-0.327760699245603,0.112220978067858,-2.92067227437113,0.0034927703008185,0.0177734136016095
N5.HOG0069050,,0.467417740360361,0.371505983065382,1.25817015517109,0.208330225907007,-1.56710228114831,0.53660589772343,-2.92039705079054,0.0034958567802572,0.0177784801260206
N5.HOG0039080,,0.107008131633097,0.218808551850499,0.489049128693151,0.624806915571742,-0.358321518483751,0.122739072176862,-2.91937613775851,0.0035073274434334,0.0178261535943939
N5.HOG0048919,,0.644361214412492,0.298315379950625,2.15999997894558,0.0307726711977517,-0.570912608865406,0.195607600657982,-2.91866270505327,0.0035153636707324,0.0178563248538998
N5.HOG0065101,,0.258158424721301,0.121050407665905,2.13265225371078,0.0329532633910781,-0.177326044916906,0.0607897154172978,-2.91704022135375,0.0035337020170164,0.0179387585626138
N5.HOG0063966,,0.418225973883706,0.348568258639478,1.19983952502191,0.230201670450238,-0.801301684864811,0.274774765705166,-2.91621278543682,0.0035430877000232,0.0179649540792021
N5.HOG0070459,,-0.29122663195119,0.344094101854326,-0.846357523659275,0.397353326707891,-0.771325427312651,0.264724589345672,-2.91369014574415,0.0035718423859058,0.018074528073397
N5.HOG0063812,,-0.0873925241539907,0.188330906722028,-0.46403708066345,0.642621179220282,-0.295291743972527,0.101350438809896,-2.91357144024218,0.0035732006834438,0.018074528073397
N5.HOG0064442,,0.125218361138737,0.146225266284087,0.856338745832495,0.391810435591705,-0.218671907080974,0.075129481733832,-2.91060049975698,0.0036073493279672,0.0182364155889944
N5.HOG0031892,,0.174369565412452,0.10523783965155,1.65690939675123,0.097537794285915,-0.15164667084597,0.0521473380570913,-2.90804241397606,0.0036369900609244,0.018364423472963
N5.HOG0023468,,0.195640776883529,0.111570419604964,1.7535183391461,0.0795130744113128,-0.161453873640831,0.0555638213591503,-2.90573739695179,0.0036638879867451,0.0184673413596243
N5.HOG0041908,,0.238576706013857,0.208641803588136,1.14347509420889,0.252841389622742,-0.334651356743883,0.115189852546592,-2.9052156014222,0.0036700020263028,0.018485460457671
N5.HOG0046622,,-0.152620801468688,0.365749675189205,-0.417282124419484,0.676472061896792,-0.929163939477842,0.319956470492397,-2.90403234554971,0.0036839009860544,0.0185133436183736
N5.HOG0069349,,-0.212946432212384,0.330502439672274,-0.644311226336306,0.519373637277214,-0.692071814671847,0.238509399470446,-2.90165425852579,0.0037119797188908,0.0186214357919157
N5.HOG0041414,,-0.178054102146741,0.333604015205409,-0.53372889423141,0.593529115313411,-0.70620214751999,0.243496686020253,-2.90025362998678,0.0037286082295453,0.0186938252071954
N5.HOG0068634,,0.0232552344980554,0.189576114106827,0.122669644367491,0.902368702564781,-0.295839178837602,0.102056054825844,-2.89879105499858,0.0037460444251375,0.0187591220618777
N5.HOG0041972,,-0.170375178982147,0.220545554258982,-0.772516950317117,0.439808311583208,-0.358177008915746,0.123701284216379,-2.89549951873759,0.0037855561026614,0.0189346829380715
N5.HOG0044445,,0.233918302203891,0.263041066029033,0.889284345350366,0.37385028264774,-0.45828351410577,0.158379685571887,-2.89357509740579,0.0038088319741751,0.019039904791896
N5.HOG0058206,,0.321506697939325,0.138886512205512,2.31488783780233,0.0206190711316422,-0.204783686122002,0.0708006452312772,-2.89239858553628,0.0038231258607965,0.0191001294912957
N5.HOG0018034,,-0.379946767391348,0.347360382558552,-1.09381146057237,0.274037676666262,-0.77379426514826,0.26777318800264,-2.88973765790409,0.0038556344211739,0.0192286474630317
N5.HOG0067628,,0.132874087480469,0.130289583468956,1.01983661274141,0.307805955881549,-0.190419812972557,0.0658932257209323,-2.88982381556206,0.0038545779110436,0.0192286474630317
N5.HOG0011993,,0.267536294901386,0.131232584120887,2.03864228303956,0.0414857419855764,-0.191774714681886,0.0664192868298089,-2.88733474620533,0.0038852063691252,0.01934209434806
N5.HOG0016909,,0.405568718539009,0.197648702216305,2.05196752617762,0.0401728184746499,-0.309860603586812,0.107362611455883,-2.88611276667891,0.0039003238155017,0.0193833093514731
N5.HOG0072881,,-0.0972781484300093,0.381771504867928,-0.254807253002453,0.798871973058733,-1.3732953696239,0.47582731302454,-2.8861213554445,0.0039002173753253,0.0193833093514731
N5.HOG0059986,,0.395000490784947,0.17527728277179,2.25357493303474,0.0242229217727946,-0.266713418372245,0.0926575434510089,-2.87848574912052,0.0039958933428664,0.0196700679458537
N5.HOG0063533,,0.351042058620447,0.110117609313175,3.1878830353289,0.0014331849721146,-0.157573608043059,0.054730718219406,-2.87907071512152,0.0039884888983964,0.0196700679458537
N5.HOG0061024,,-0.373881944792668,0.380993881024215,-0.981333200910134,0.326428455299638,-1.45050671155463,0.503880809769508,-2.87867027962057,0.0039935562267814,0.0196700679458537
N5.HOG0059005,,0.402943543758431,0.237988392332073,1.69312267632024,0.0904321187802079,-0.393128530829661,0.136744252608518,-2.8749181287724,0.004041322747126,0.0198634510259107
